Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Ezra,2,60,"בנידליה בניטוביה בני נקודא שש מאות חמשים ושנים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","the sons of Delaiah, the sons of Tobiah, the sons of Nekoda—652.",Ninguno
Ezra,2,61,"ומבני הכהנים בני חביה בני הקוץ בני ברזלי אשר לקח מבנות ברזלי הגלעדי אשה ויקרא עלשמם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Of the sons of the priests, the sons of Habaiah, the sons of Hakkoz, the sons of Barzillai who had married a daughter of Barzillai the Gileadite and had taken hisbhis Lit. “their.” name— ",Ninguno
Ezra,2,62,אלה בקשו כתבם המתיחשים ולא נמצאו ויגאלו מןהכהנה,"these searched for their genealogical records, but they could not be found, so they were disqualified for the priesthood. ",Ninguno
Ezra,2,63,ויאמר התרשתא להם אשר לאיאכלו מקדש הקדשים עד עמד כהן לאורים ולתמים,The TirshathacTirshatha A Persian title. ordered them not to eat of the most holy things until a priest with Urim and Thummim should appear.,Ninguno
Ezra,2,64,כלהקהל כאחד ארבע רבוא אלפים שלשמאות ששים,"The sum of the entire community was 42,360, ",Ninguno
Ezra,2,65,מלבד עבדיהם ואמהתיהם אלה שבעת אלפים שלש מאות שלשים ושבעה ולהם משררים ומשררות מאתים,"not counting their male and female servants, those being 7,337; they also had 200 male and female singers. ",Ninguno
Ezra,2,66,"סוסיהם שבע מאות שלשים וששה פרדיהם מאתים ארבעים וחמשה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",Their horses—736; their mules—245;,Ninguno
Ezra,2,67,"גמליהם ארבע מאות שלשים וחמשה חמרים ששת אלפים שבע מאות ועשרים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","their camels—435; their donkeys—6,720.",Ninguno
Ezra,2,68,ומראשי האבות בבואם לבית יהוה אשר בירושל͏ם התנדבו לבית האלהים להעמידו עלמכונו,"Some of the heads of the clans, on arriving at the House of GOD in Jerusalem, gave a freewill offering to erect the House of God on its site. ",Ninguno
Ezra,2,69,"ככחם נתנו לאוצר המלאכה זהב דרכמונים ששרבאות ואלף וכסף מנים חמשת אלפים וכתנת כהנים מאה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","In accord with their means, they donated to the treasury of the work: gold—61,000 drachmas, silver—5,000 mina s, and priestly robes—100.",Ninguno
Ezra,2,70,"וישבו הכהנים והלוים ומןהעם והמשררים והשוערים והנתינים בעריהם וכלישראל בעריהם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The priests, the Levites and some of the people, and the singers, gatekeepers, and the temple servants took up residence in their towns and all Israel in their towns.",Ninguno
Ezra,3,1,"ויגע החדש השביעי ובני ישראל בערים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;ויאספו העם כאיש אחד אלירושל͏ם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",When the seventh month arrived—the Israelites being settled in their towns—the entire people assembled as one in Jerusalem.,Ninguno
Ezra,3,2,ויקם ישוע בןיוצדק ואחיו הכהנים וזרבבל בןשאלתיאל ואחיו ויבנו אתמזבח אלהי ישראל להעלות עליו עלות ככתוב בתורת משה אישהאלהים,"Then Jeshua son of Jozadak and his brother priests, and Zerubbabel son of Shealtiel and his brothers set to and built the altar of the God of Israel to offer burnt offerings upon it as is written in the Teaching of Moses, the agent of God. ",Ninguno
Ezra,3,3,"ויכינו המזבח עלמכונתיו כי באימה עליהם מעמי הארצות <span class=""mam-kq""><span class=""mam-kq-k"">(ויעל)</span> <span class=""mam-kq-q"">[ויעלו]</span></span> עליו עלות ליהוה עלות לבקר ולערב","They set up the altar on its site because they were in fear of the peoples of the land, and they offered burnt offerings on it to GOD, burnt offerings each morning and evening. ",Ninguno
Ezra,3,4,ויעשו אתחג הסכות ככתוב ועלת יום ביום במספר כמשפט דבריום ביומו,"Then they celebrated the festival of Tabernacles as is written, with its daily burnt offerings in the proper quantities, on each day as is prescribed for it, ",Ninguno
Ezra,3,5,ואחריכן עלת תמיד ולחדשים ולכלמועדי יהוה המקדשים ולכל מתנדב נדבה ליהוה,"followed by the regular burnt offering and the offerings for the new moons and for all the sacred fixed times of GOD, and whatever freewill offerings were made to GOD. ",Ninguno
Ezra,3,6,מיום אחד לחדש השביעי החלו להעלות עלות ליהוה והיכל יהוה לא יסד,"From the first day of the seventh month they began to make burnt offerings to GOD, though the foundation of the Temple of GOD had not been laid. ",Ninguno
Ezra,3,7,"ויתנוכסף לחצבים ולחרשים ומאכל ומשתה ושמן לצדנים ולצרים להביא עצי ארזים מןהלבנון אלים יפוא כרשיון כורש מלךפרס עליהם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","They paid the hewers and artisans with money, and the Sidonians and Tyrians with food, drink, and oil to bring cedarwood from Lebanon by sea to Joppa, in accord with the authorization granted them by King Cyrus of Persia.",Ninguno
Ezra,3,8,ובשנה השנית לבואם אלבית האלהים לירושל͏ם בחדש השני החלו זרבבל בןשאלתיאל וישוע בןיוצדק ושאר אחיהם&thinsp;<b></b> הכהנים והלוים וכלהבאים מהשבי ירושל͏ם ויעמידו אתהלוים מבן עשרים שנה ומעלה לנצח עלמלאכת ביתיהוה,"In the second year after their arrival at the House of God, at Jerusalem, in the second month, Zerubbabel son of Shealtiel and Jeshua son of Jozadak, and the rest of their brother priests and Levites, and all who had come from the captivity to Jerusalem, as their first step appointed Levites from the age of twenty and upward to supervise the work of the House of GOD. ",Ninguno
Ezra,3,9,"ויעמד ישוע בניו ואחיו קדמיאל ובניו בנייהודה כאחד לנצח עלעשה המלאכה בבית האלהים&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;בני חנדד בניהם ואחיהם הלוים","Jeshua, his sons and brothers, Kadmiel and his sons, the sons of Judah,aJudah Known as Hodaviah in 2.40. together were appointed in charge of those who did the work in the House of God; also the sons of Henadad, their sons and their Levite kin.",Ninguno
Ezra,3,10,ויסדו הבנים אתהיכל יהוה ויעמידו הכהנים מלבשים בחצצרות והלוים בניאסף במצלתים להלל אתיהוה עלידי דויד מלךישראל,"When the builders had laid the foundation of the Temple of GOD, priests in their vestments with trumpets, and Levites sons of Asaph with cymbals were stationed to give praise to GOD, as King David of Israel had ordained. ",Ninguno
