Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
I_Chronicles,2,5,"בניפרץ חצרון וחמול&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",The sons of Perez: Hezron and Hamul.,Ninguno
I_Chronicles,2,6,"ובני זרח זמרי ואיתן והימן וכלכל ודרע כלם חמשה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The sons of Zerah: Zimri, Ethan, Heman, Calcol, and Dara, five in all. ",Ninguno
I_Chronicles,2,7,"ובני כרמי עכר עוכר ישראל אשר מעל בחרם&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","The sons of Carmi: Achar, the troubler of Israel, who committed a trespass against the proscribed thing; ",Ninguno
I_Chronicles,2,8,"ובני איתן עזריה&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;",and Ethan’s son was Azariah.,Ninguno
I_Chronicles,2,9,ובני חצרון אשר נולדלו אתירחמאל ואתרם ואתכלובי,"The sons of Hezron that were born to him: Jerahmeel, Ram, and Chelubai. ",Ninguno
I_Chronicles,2,10,ורם הוליד אתעמינדב ועמינדב הוליד אתנחשון נשיא בני יהודה,"Ram begot Amminadab, and Amminadab begot Nahshon, prince of the sons of Judah. ",Ninguno
I_Chronicles,2,11,ונחשון הוליד אתשלמא ושלמא הוליד אתבעז,"Nahshon was the father of Salma, Salma of Boaz, ",Ninguno
I_Chronicles,2,12,ובעז הוליד אתעובד ועובד הוליד אתישי,"Boaz of Obed, Obed of Jesse. ",Ninguno
I_Chronicles,2,13,ואישי הוליד אתבכרו אתאליאב ואבינדב השני ושמעא השלשי,"Jesse begot Eliab his first-born, Abinadab the second, Shimea the third, ",Ninguno
I_Chronicles,2,14,נתנאל הרביעי רדי החמישי,"Nethanel the fourth, Raddai the fifth, ",Ninguno
