Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Nehemiah,3,31,"<span class=""mam-kq""><span class=""mam-kq-k"">(אחרי)</span> <span class=""mam-kq-q"">[אחריו]</span></span> החזיק מלכיה בןהצרפי עדבית הנתינים והרכלים נגד שער המפקד ועד עלית הפנה","After him, Malchijah of the smiths repaired as far as the house of the temple servants and the merchants, [from] in front of the Muster Gate to the corner loft. ",Ninguno
Nehemiah,3,32,"ובין עלית הפנה לשער הצאן החזיקו הצרפים והרכלים&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",And between the corner loft to the Sheep Gate the smiths and the merchants repaired.,Separación (Beyn)
Nehemiah,3,33,ויהי כאשר שמע סנבלט כיאנחנו בונים אתהחומה ויחר לו ויכעס הרבה וילעג עלהיהודים,"When Sanballat heard that we were rebuilding the wall, it angered him, and he was extremely vexed. He mocked the Jews, ",Ninguno
Nehemiah,3,34,ויאמר&thinsp;<b></b> לפני אחיו וחיל שמרון ויאמר מה היהודים האמללים עשים היעזבו להם היזבחו היכלו ביום היחיו אתהאבנים מערמות העפר והמה שרופות,"saying in the presence of his brothers and the Samarian force, “What are the miserable Jews doing? Will they restore, offer sacrifice, and finish one day? Can they revive those stones out of the dust heaps, burned as they are?” ",Ninguno
Nehemiah,3,35,"וטוביה העמני אצלו ויאמר גם אשרהם בונים אםיעלה שועל ופרץ חומת אבניהם&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","Tobiah the Ammonite, alongside him, said, “That stone wall they are building—if a fox climbed it he would breach it!”",Ninguno
Nehemiah,3,36,שמע אלהינו כיהיינו בוזה והשב חרפתם אלראשם ותנם לבזה בארץ שביה,"Hear, our God, how we have become a mockery, and return their taunts upon their heads! Let them be taken as spoil to a land of captivity! ",Ninguno
Nehemiah,3,37,ואלתכס עלעונם וחטאתם מלפניך אלתמחה כי הכעיסו לנגד הבונים,"Do not cover up their iniquity or let their sin be blotted out before You, for they hurled provocations at the builders.",Ninguno
Nehemiah,3,38,"ונבנה אתהחומה ותקשר כלהחומה עדחציה ויהי לב לעם לעשות&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>",We rebuilt the wall till it was continuous all around to half its height; for the people’s heart was in the work.,Ninguno
Nehemiah,4,1,ויהי כאשר שמע סנבלט וטוביה והערבים והעמנים והאשדודים כיעלתה ארוכה לחמות ירושל͏ם כיהחלו הפרצים להסתם ויחר להם מאד,"When Sanballat and Tobiah, and the Arabs, the Ammonites, and the Ashdodites heard that healing had come to the walls of Jerusalem, that the breached parts had begun to be filled, it angered them very much, ",Ninguno
Nehemiah,4,2,ויקשרו כלם יחדו לבוא להלחם בירושל͏ם ולעשות לו תועה,and they all conspired together to come and fight against Jerusalem and to throw it into confusion.,Ninguno
Nehemiah,4,3,ונתפלל אלאלהינו ונעמיד משמר עליהם יומם ולילה מפניהם,"Because of them we prayed to our God, and set up a watch over the workersathe workers On the walls; Heb. “them.” day and night.",Ninguno
Nehemiah,4,4,ויאמר יהודה כשל כח הסבל והעפר הרבה ואנחנו לא נוכל לבנות בחומה,"Judah was saying,“The strength of the basket-carrier has failed,And there is so much rubble;We are not able ourselvesTo rebuild the wall.”",Ninguno
Nehemiah,4,5,ויאמרו צרינו לא ידעו ולא יראו עד אשרנבוא אלתוכם והרגנום והשבתנו אתהמלאכה,"And our foes were saying, “Before they know or see it, we shall be in among them and kill them, and put a stop to the work.” ",Percepción (Yada)
Nehemiah,4,6,ויהי כאשרבאו היהודים הישבים אצלם ויאמרו לנו עשר פעמים מכלהמקמות אשרתשובו עלינו,"When the Jews living near those foesbthose foes Heb. “them.” would arrive, they would tell us time and againctime and again Lit. “ten times.” [about some plot they had learned of; and we would say to them,] “From all the places where [you get such information] you shall come back to us [and convey it].”d[about some plot … convey it] Heb. seems to be abbreviated; a possible restoration of the sentence has been provided. ",Ninguno
Nehemiah,4,7,"ואעמיד מתחתיות למקום מאחרי לחומה <span class=""mam-kq""><span class=""mam-kq-k"">(בצחחיים)</span> <span class=""mam-kq-q"">[בצחיחים]</span></span> ואעמיד אתהעם למשפחות עםחרבתיהם רמחיהם וקשתתיהם","I stationed, on the lower levels of the place, behind the walls, on the bare rock—I stationed the people by families with their swords, their lances, and their bows. ",Ninguno
