Libro,Capitulo,Versiculo,Hebreo_Limpio,Traduccion,Conceptos_Matriz
Jeremiah,3,25,"נשכבה בבשתנו ותכסנו כלמתנו כי ליהוה אלהינו חטאנו אנחנו ואבותינו מנעורינו ועדהיום הזה ולא שמענו בקול יהוה אלהינו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","Let us lie down in our shame,Let our disgrace cover us;For we have sinned against  the ETERNAL our God,We and our ancestors from our youth to this day,And we have not heeded  the ETERNAL our God.”",Ninguno
Jeremiah,4,1,אםתשוב ישראל&thinsp;<small></small>&thinsp;נאםיהוה אלי תשוב ואםתסיר שקוציך מפני ולא תנוד,"If you return, O Israel—declares  GOD—If you return to Me,If you remove your abominations from My presenceAnd do not waver,",Ninguno
Jeremiah,4,2,"ונשבעת חייהוה באמת במשפט ובצדקה והתברכו בו גוים ובו יתהללו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And swear, “As  GOD lives,”aswear, “As GOD lives” I.e., profess the worship of GOD. In sincerity, justice, and righteousness—Nations shall bless themselves by youbyou Heb. “him.” And praise themselves by you.cyou Heb. “him.” ",Ninguno
Jeremiah,4,3,כיכה&thinsp;<b></b> אמר יהוה לאיש יהודה ולירושל͏ם נירו לכם ניר ואלתזרעו אלקצים,"For thus said GOD to the citizenry of Judah and to Jerusalem:Break up the untilled ground,And do not sow among thorns.",Ninguno
Jeremiah,4,4,המלו ליהוה והסרו ערלות לבבכם איש יהודה וישבי ירושל͏ם פןתצא כאש חמתי ובערה ואין מכבה מפני רע מעלליכם,"OpendOpen Lit. “circumcise”; cf. Deut. 10.16; 30.6. your hearts to GOD,Remove the thickening about your hearts—O citizenry of Judah and inhabitants of Jerusalem—Lest My wrath break forth like fire,And burn, with none to quench it,Because of your wicked acts.",Ninguno
Jeremiah,4,5,"הגידו ביהודה ובירושל͏ם השמיעו ואמרו <span class=""mam-kq""><span class=""mam-kq-k"">(ותקעו)</span> <span class=""mam-kq-q"">[תקעו]</span></span> שופר בארץ קראו מלאו ואמרו האספו ונבואה אלערי המבצר","Proclaim in Judah,Announce in Jerusalem,And say:“Blow the horn in the land!”Shout aloud and say:“Assemble, and let us goInto the fortified cities!”",Ninguno
Jeremiah,4,6,שאונס ציונה העיזו אלתעמדו כי רעה אנכי מביא מצפון ושבר גדול,"Set up a signpost: To Zion.Take refuge, do not delay!For I bring evil from the north,And great disaster.",Ninguno
Jeremiah,4,7,עלה אריה מסבכו ומשחית גוים נסע יצא ממקמו לשום ארצך לשמה עריך תצינה מאין יושב,"The lioneThe lion I.e., the invader from the north, as GOD’s agent of destruction. has come up from its thicket:The destroyer of nations has set out,Has departed from its place,To make your land a desolation;Your cities shall be ruined,Without inhabitants.",Ninguno
Jeremiah,4,8,"עלזאת חגרו שקים ספדו והילילו כי לאשב חרון אףיהוה ממנו&nbsp;<span class=""mam-spi-pe"">{פ}</span><br>","For this, put on sackcloth,Mourn and wail;For GOD’s blazing anger Has not turned away from us.",Ninguno
Jeremiah,4,9,"והיה ביוםההוא נאםיהוה יאבד לבהמלך ולב השרים ונשמו הכהנים והנבאים יתמהו&nbsp;<span class=""mam-spi-samekh"">{ס}</span>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;","And in that day—declares  GOD—The mind of the kingAnd the mind of the nobles shall fail,The priests shall be appalled,And the prophets shall stand aghast.",Ninguno
